Name,Short_Name,Price
puli mark seekaie 100g,100g Spl புலிமார்க் சீக்காய்,43.0
dp pampers Rs.30 (L) 2ps,Rs.30 Pampers (L),30.0
Fruit candies Nyra jar Rs.1,Rs.1 Nyra Fruit Candies Jar,200.0
Fruit candies mango Nyra jar Rs.1,Rs.1 Nyra Mango Fruit Candies  Jar,200.0
lollipop free fire box Rs.5,Rs.5 Free Fire லாலிபாப் box,150.0
lollipop kulfi pop jar Rs.2,Rs.5 kulfi pop லாலிபாப் jar,200.0
lux soap rose 100g Rs.38,100g லக்ஸ் சோப்பு ரோஸ்,38.0
ravai naga 500g rs.48,500g நாகா ரவை ,48.0
bajji mavu naga 200g rs.40,200g நாகா பஜ்ஜி மாவு,40.0
maitha naga 200g rs.20,200g நாகா மைதா ,20.0
bb pinzo Back 2 school (14p) Rs.5,Rs.5 Pinzo Back 2 School (14p) saram,70.0
dairymilk crispello Rs.30,Rs.30 டைரிமில்க் Cri,35.0
pen cello butterflow rs.10,Rs.10 cello butterflow pen,10.0
bajji mavu GRB 200g rs.39,200g GRB பஜ்ஜி மாவு,39.0
godrej expert cream Rs.20,Rs.20 Godrej Expert rich Cream,20.0
bb kenty's Rs.5 saram,Rs.5 kenty's சரம்  (12p),60.0
pen cello blue pkt Rs.7,Rs.7 Blue finegrip Pen pkt,35.0
pen cello black pkt Rs.7,Rs.7 Cello finegrip Black Pkt,35.0
pen cello red pkt Rs.7,Rs.7 Red pen Pkt,35.0
pen cello geltech Rs.10,Rs.10 Cello Geltech,10.0
maggi noodles Rs.52,Rs.52 மேகி  நூடுல்ஸ் ,52.0
narasus  100gm,நரசுஸ்  100gm,74.0
veet 30g,30g வீட்,109.0
tomato sauce 750gm chellam,Tomato Sauce 750gm chellam,75.0
orange mittai SVC jar Rs.200,Rs.200 SVC ஆரஞ்சு மிட்டாய்  jar,200.0
nice cake box Rs.5,Rs.5 நைஸ் கேக்,150.0
pal cova jar Rs.5,Rs.5 பால் கோவா jar,150.0
kinder joy chaturam box Rs.5,Rs.5 Chaturam கிண்டர் ஜாய் box,200.0
xll powder pai Rs.3,Rs.3 சர்ப் எக்சல் பவுடர் பை,216.0
atta elite chakki 2+1kg pkt ,2+1kg   எலைட் ஆட்டா,145.0
boost Rs.3,Rs.3 பூஸ்ட் ,3.0
mezhuguvarthi box Rs.3,Rs.3 மெழுகுவர்த்தி box,35.0
semiya naga kitchati 180g,செவ்ரைட் கிச்சடி சேமியா180g,22.0
soodam om shanthi box Rs.50,Rs.50 ஓம் சாந்தி சூடம் டப்பா,50.0
soodam om shanthi box Rs.90,Rs.90 ஓம் சாந்தி சூடம் டப்பா,90.0
HH gum youva jar Rs.5 ,Rs.5 Youva Gum ,5.0
him baby nourishing soap 75g Rs.65,75g ஹிமாலயா பேபி ஹனி சோ,65.0
him baby Refreshing soap 75g Rs.65,75g ஹிமாலயா பேபி Refreshing சோப் ,65.0
him baby Refreshing soap 125g Rs.95,125g ஹிமாலயா Refreshing பேபி  சோப் ,95.0
him baby moisturizing 75g Rs.65,75g ஹிமாலயா Moisturizing பேபி,65.0
him almond rose soap 125G rs.64,125g ஹிமாலயா பாதாம் ரோஸ்  சோப்,64.0
oil idhayam mantra (M) 1.ltr bottle Rs.246,1.ltrஇதயம்மந்த்ரா (ம) bottle,246.0
oil idhyam nalannai bottle 200ML Rs.87,200ml இதயம் (ந.எ) bottle,83.0
theepam yennaie 500ML bottle,500ml தீபம் எண்ணெய் bottle,100.0
bb noodles sauce (14) saram,Rs.5நூடுல்ஸ் சாஸ் சரம்14ps,70.0
HH exam board youva Rs.100,Rs.100 Youva Exam Pad,100.0
gum tube Youva Rs.5,Rs.5 Youva Gum Tube ,5.0
note youva pkt dairy Rs.5,Rs.5 Youva Pkt Dairy,5.0
HH gum youva Rs.5 ,Rs.5 Youva Gum ,5.0
lollipop kulfi pop box Rs.5,Rs.2 kulfi pop லாலிபாப் box,150.0
vatika 90ml Rs.40,90ml Vatika Hair Oil,40.0
ponds dream 200g rs.225,200g பாண்ட்ஸ் ட்ரிம் பவுடர்,225.0
ponds magi 100g Rs.145,100g  பாண்ட்ஸ் magick,145.0
ponds magic 100g Rs.145,100g பாண்ட்ஸ் magic,145.0
ponds megic 50g rs.75,50g பாண்ஸ் megic பவுடர்,75.0
ponds sandal 100g Rs.145,100g  பாண்ட்ஸ் சண்டெல்,145.0
ponds sandal 50g Rs.75,50g  பாண்ட்ஸ் சண்டெல்,75.0
domex toilet cleaner 90g Rs.10,90g டோமெக்ஸ் Toilet Clear ,10.0
theepam yennaie 900ml Rs.210,900ml தீப் சக்தி தீபம் எண்ணெய் battle ,210.0
alpenliebe eclairs jar Rs.202,Rs.202 அல்பென்லிபே Eclairs,202.0
alpenliebe gold jar Rs.200,Rs.200  அல்பென்லிபே Gold,200.0
gopal palpodi Rs40,50g கோபால் பல்பொடி,50.0
slate pencils anil rs.15,அணில்  ஸ்லேட் பென்சில் ,15.0
HH camlin Exam sharpner .5rs,HH camlin Exam sharpner .5rs,5.0
HH camlin Exam sharpner 5rs box,HH camlin Exam sharpner 5rs box,100.0
Eclair CADBERRY 120 MRP,எக்லஸ் கேட்பெரி 120 MRP,120.0
 CADBURY choclairs  Rs.1 pkt, CADBURY choclairs  Rs.1 pkt,60.0
 CADBURY choclairs RS 1 MRP 60,கேட்பெரி சாக்லேட் MRP 60RS ,60.0
 CADBERRY CHOCLAIRS 120 MRP,கேட்பெரி சாக்லேலேட் MRP120,120.0
CADBERRY CHOCLAIRS 120 MRP,CADBERRY CHOCLAIRS 120 MRP,120.0
CADBURY choclairs RS 1 MRP 60,CADBURY choclairs RS 1 MRP 60,60.0
Led olir 9w,9W Olir Led Bulb ,189.0
Tide Blue Bar 1kg,Tide Blue Bar 1kg,125.0
tide soap 4+1,4+1 Tide Soap ,125.0
choco chic jar rs.2,Rs.2 Choco Chic Jar,250.0
santhana paste 60g Mrp 60,60g சந்தன பேஸ்ட்,60.0
free fire jam,free fire jam,150.0
thenka purfi 2rs,தேங்காய் பர்பி RS 2 JAR,150.0
tea biscut jar rs 200,டீ பிஸ்கட் jar rs 200,200.0
salt compo pkt,3 in 1 சரவணா சால்ட் காம்போ ,30.0
bru 50gm Rs135,50g புரூ காபி pkt,135.0
lux soap white Rs38,lux soap white Rs38,38.0
att than nalli attai Rs.10,Rs.10 தேன் நல்லி அட்டை ,100.0
att munthiri dates attai Rs.10,Rs.10 முந்திரி பேரிச்சை அட்டை,100.0
att cherry pazham attai Rs.10,Rs.10 செரி பழம் அட்டை ,100.0
att dates attai Rs.10,Rs.10 பேரிச்சை அட்டை,100.0
att alpakoda pazham attai Rs.10,Rs.10 ஆல்பகோட பழம் அட்டை,100.0
att mixed dry fruit attai Rs.10,Rs.10 Mixed Dry Fruit அட்டை ,100.0
att badham attai Rs.10,Rs.10 பாதாம் அட்டை,100.0
att munthiri roasted attai Rs.10,Rs.10 வருத்த முந்திரி அட்டை ,100.0
mixed dry fruit box Rs.250,Rs.250 Mixed Dry Fruit Box,250.0
mm snacks Rs.5 pkt,Rs.5 மிச்சர் pkt,120.0
bb kenty's gift Rs.5 saram,Rs.5 kenty's Gift சரம்  (12p),60.0
bb kenty's popcorn Rs.5 saram,Rs.5 kenty's Popcorn சரம்  (12p),60.0
bb kenty's chips Rs.5 saram,Rs.5 kenty's chips சரம்  (12p),60.0
bb kenty's paani pori Rs.5 saram,Rs.5 kenty's பானிபூரி சரம்  (12p),60.0
pen MONTEX ATTAI,pen MONTEX ATTAI,250.0
pen reynolds,pen reynolds old,10.0
chikkan masala Rs12,சிக்கன் மசாலா Rs12,12.0
corn flakes kellogg's 120g Rs.58,120 Kellogg's Corn Flakes,58.0
kalla maavu ashirvad 200g,200g ஆசிர்வாத் கள்ளமாவு,33.0
lion dates Qyno 250g (1+1)Rs.94,lion dates Qyno 250g (1+1)Rs.94,94.0
inji poondu paste smith & jones Rs.5,Rs.5 S&J இஞ்சி பூண்டு பேஸ்ட்,5.0
pencil apsara matt magic box Rs.70,ரூ.70 அப்சரா Matt Magic பென்சில் Box,70.0
pen nataraj spark pkt Rs.6,Rs.6 Nataraj Spark Pen pkt,30.0
vathi bansuri Rs.5,Rs.5 பான்சுரி  சைக்கிள் வத்தி (D),60.0
shots cadbury RS 5,RS 5 Shots Cadbury ,5.0
cd localbrand Rs.10(1k)ஆப்பிள்,Rs.10 ஆப்பிள் (1k),300.0
cd localbrand Rs.10 (1k) pineapple ,Rs.12 பைனாப்பிள் கூல்ட்ரிங்க்ஸ் (24p) ,288.0
cd localbrand Rs.10 (1k)பன்னிர் சோடா,Rs.10 பன்னிர் சோடா (1k),300.0
Eyecap jar Rs.99,Rs.99 கண் மருந்து டியுப் ஜார்,99.0
bb kenty's noodels Rs.5 saram,Rs.5 kenty's நூடுல்ஸ் சரம்  (12p),60.0
bb kenty's kurkura Rs.5 saram,Rs.5 kenty's குர்குரே சரம்  (12p,60.0
varikki nei jar Rs.250,Rs.250 நெய் வரிக்கி jar,250.0
choco cup jar Rs.5,Rs.5 Choco Cup Jar,300.0
lollipop jar Rs.5,Rs.5 லாலிபாப்  jar,500.0
crunchy puffs box Rs.5,Rs.5 Crunchy Puffs Box,150.0
chandrika soap 125gm Rs.50,125g சந்திரிக்கா சோப்பு,50.0
colgate brush kids 2+ Rs.30,Rs.30 Kids 2+ கோல்கட் பிரஷ்,30.0
gt gillette presto Rs.25,Rs.25 Gillette Presto,25.0
him almond&rose Rs.64,Rs.50 ஹிமாலயா பாதாம் & ரோஸ் ,64.0
bb pinzo biscut (14p) Rs.5,Rs.5 Pinzo Biscut (14p) saram,70.0
LG Rice,LG அரிசி ,60.0
oil boss polmolien 1ltr ,1ltr BOSS பாமாயில்,102.0
coffee kumbakonam degree 100g ,100g கும்பகோணம் டிகிரி காபி  pkt ,90.0
led olir ac/dc Rs.549,9w Olir Ac / Dc Led Bulbs  ,549.0
vathi bansuri Rs.6,Rs.6 பான்சுரி  சைக்கிள் வத்தி (D),72.0
spray candy Rs.5,Rs.5 Spray Candy (30p),150.0
ponds bright beauty Rs.55,ponds bright beauty Rs.55,59.0
xll LIQ I/2 L T/L  RS 130 ,xll LIQ I/2 L T/L  RS 130 ,130.0
VIM  steel scrup Rs.25,VIM  steel scrup Rs.25,25.0
VIM scrup 2in1 Rs.25,VIM scrup 2in1 Rs.25,25.0
him neem & termaric 125g Rs.64,125g ஹிமாலயா நீம் சோப்,64.0
theepetti home lite Rs.10,Rs.10 Home Lite தீப்பெட்டி,10.0
gokul santol powder 50g Rs.49,50g கோகுல் பவுடர்,49.0
note youva (L) 228p Rs.115 (ruled),Youva Note (L) 228p (Ruled),115.0
vicks Rs.2 MRP.210,RS 2  vicks  MRP.210,210.0
vicks jar Rs.2,Rs.2 விக்ஸ் Jar,260.0
Eclairs Yawin Rs.50 (0.50p),Eclairs Yawin pkt (0.50p),50.0
halwa jar Rs.5,Rs.5 ஹல்வா ஜார்,150.0
tooth brush candy Rs.5,Rs.5 Tooth Brush Candy,150.0
kissan mix fruit jam 500gm,500g கிசான் Mix Fruit Jam,190.0
kissan peanut butter 100gm,100g கிசான் Peanut Butter,50.0
kissan penut butter 350gm,350g கிசான் Penut Butter,175.0
clinic+ egg sampoo Rs.1,Rs.1 கிளினிக் எஃகு ஒயஂடஂ சாமஂபு,16.0
cinthol cool Rs.50,cinthol cool Rs.50,50.0
sweet milk box rs.5,Rs.5 Milk Sweet Box,60.0
oil idhayam nallennai 500ml Rs.222,500ml இதயம் (ந.எ) bottle,222.0
oil idhyam nalannai 100ml Rs.47,100ml இதயம் (ந.எ) bottle ,45.0
ponds dream 100g Rs.120,100g பாண்ட்ஸ் ட்ரிம்,120.0
tide powder 1kg Rs.168 L. FREE,1KG டைடு பவுடர்,168.0
alpenliebe juzt jelly jar Rs.225,அல்பென்லிபே Juzt Jelly,225.0
vathi Z black 3IN1 Rs.60,Rs.60 செட் ப்ளாக் 3IN1 வத்தி,60.0
kimia dates ,400g kimia dates,275.0
xll soap 200g*4 Rs.125,200*4 சர்ப் எக்சல் சோப்பு,125.0
bru 50g pkt Rs.135,40g புரூ காபி jar,150.0
bru jar 25g rs.112,25g Bru Jar ,112.0
bru tripti 200g Rs.240,200g புரூ Tripti,39.0
Rin soap 250g Rs.25,Rs.25 ரின் சோப்பு,25.0
johnsons pink soap75g Rs75,johnsons pink soap75g Rs75,75.0
harpic red 200,200 ML ஹார்பிக் சிகப்பு,58.0
sunrise 50g jar Rs.160,Rs.160 சன்ரைஸ் 50g  jar ,160.0
Eye ball jar Rs.2+,Eye ball jar Rs.5,150.0
light lollipop RS 5,light lollipop RS 5,150.0
rocket mittie RS.5,rocket mittie RS.5,150.0
vicks action 500 Rs.63,Vicks Action 500,63.0
him almond&rose Rs.34,Rs.34 ஹிமாலயா சோப் alm,34.0
moms magic Rs.5,Rs.5 மாம்ஸ் மெஜிக் பிஸ்க்கட் PKT,60.0
bb pinzo cool punch (14p) Rs.5,bb pinzo cool punch (14p) Rs.5,70.0
medimix125g clasic set.Rs.130,125g மெடிமிக்ஸ் கிளாசிக் SET,156.0
oil idhayam nallennai 100ml RS.46 BOTTLE,100ml இதயம் (ந.எ) bottle ,46.0
oil idhayam nallannai 200ml BOTTLE,200ml இதயம் (ந.எ) bottle   ,87.0
dettol handwash 80ml,டெட்டால் hand wash 80ml,30.0
siva garlic pickle Rs.1,Rs.1 சிவா பூ.ஊறுகாய் சரம்,15.0
siva leman pickle Rs.1,Rs.1 சிவா லெ.ஊறுகாய் சரம்,15.0
avt  premium 100gm rifill,AVT 100GM  premium  pkt,40.0
bb pinzo puchka (14p) Rs.5,Rs.5 pinzo puchka (14p) ,70.0
sivappu Roop,சிவப்பு பட்டு கயிறு,3.0
ravai samba elite 500g Rs91,500g எலைட் சம்பா ரவை,91.0
ravai samba elite 500g Rs.94,500g எலைட் சம்பா ரவை,94.0
mint-o fresh jar Rs.230,Rs.1 Mint-O Fresh Jar,230.0
close up paste 90g Rs.67,90g Close Up Paste ,67.0
him honey soap Rs34,75g ஹிமாலயா சோப்  honey,35.0
ravai daily 500g rs.40,500g டெய்லி  ரவை,40.0
badham drink mix daily 200g,200g டெய்லி பாதாம் மிக்ஸ் (1+1) ,160.0
rusk marino Rs.10,Rs.10 மரினோ ரஸ்க்,10.0
rusk marino Rs.35,Rs.35 மரினோ ரஸ்க் (w) free,35.0
rusk marino pkt Rs.5,Rs.5 மரினோ ரஸ்க் பை ,60.0
dove soap Rs.65 blue,100g டவ் சோப்பு ப்ளூ,65.0
gt shave brush rs.70,Rs.70 Gillett Shave Brush,70.0
gt shaving foam 196g,196g Gillette Shaving Foam,199.0
gt shaving foam 196g Rs.249,196g Gillette Shaving Foam,249.0
gt machine set Rs.25,Rs.25 Gillete Machine Set,25.0
gt blade rs.14,Rs.14 Gillete Blade,14.0
ariel liq TL pouch 3L rs.610,3L Ariel Liq TL Pouch,610.0
ariel liq FL pouch 3L rs.690,3L Ariel Liq FL Pouch,690.0
ariel liq TL 2.5L Rs.537,2.5L ஏரியல் liq TL,537.0
arial T&L 1L pkt rs.173,1L ஏரியல் (T&L) pkt,173.0
arial (F&L) 1L pkt Rs.199,1L ஏரியல் (F&L) pkt,199.0
gt foam 50g,50g Gillete Foam,90.0
jelly GUITOR Rs.5 jar,Rs.5 ஜெல்லி கிட்டார்  ஜார் ,200.0
watch mittaiye Rs.5box,Rs.5 வாட்ச் மிட்டாய் box,180.0
lion dates Qyno 250g (1+1)Rs.99,lion dates Qyno 250g (1+1),105.0
lion dates Qyno cup 250g Rs.78,250g lion dates Qyno cup,76.0
lion dates Qyno cup 500g Rs.156,500g lion dates Qyno cup ,154.0
chakra gold 100g Rs.95,100g சக்ரா கோல்டு Elaichi ,95.0
bru jar 50g rs.260,50g bru jar,260.0
bru tripti 200g Rs.260,200g புரூ tripti,280.0
Hh sharpner doms Rs.3,Rs.3 Doms Sharpner,3.0
HH pencil doms x1 Rs.6,Rs.6 Doms X1 Pencil,6.0
HH pencil doms y1+ Rs.5,Rs.6 Doms Y1+ Pencil,5.0
HH p.marker doms Rs.20,Rs.20 Doms Permanent Marker Pen,20.0
Eclairs otter pkt Rs.100,Rs.100 Eclairs Otter pkt ,100.0
dove dryness care shampoo Rs.76,Rs.76 டவ் ஷாம்பூ,76.0
dove hair fall shampoo rs.2, Rs.2 டவ் ஷாம்பூ hair fall  rs.2,2.0
ponds  wb crm 23g Rs88,23g Ponds  Wb Crm,90.0
medimix ayervedic 75gm ,75g மெடிமிக்ஸ் ஆயுர்வேதி,34.0
dettol  550ml,550ml டெட்டால்,259.0
sprite 1L Rs.50,1L Sprite,50.0
mango fruit bar Rs.5,Rs.5 Real மேங்கோ Bar Jar,300.0
super egg milk rs.10,Rs.10 சூப்பர் Egg மில்க்,10.0
vathi sandal Rs.5 dozen ,Rs.5 வத்தி சேண்டல் dozen,60.0
boost Rs.10,Rs.10 boost ,10.0
horlicks Rs.10,Rs.10 horlicks ,10.0
yardley powder rose 100g Rs.145,100g யார்ட்லி பவுடர்,145.0
yardley powder 100g Rs.145,100g யார்ட்லி பவுடர்,145.0
oil iyarkai 2lr can, 2lr. இயற்கை with free 1/2.கடலைஎண்ணெய் ,750.0
iyarkai 2lr can,2lr. இயற்கை,750.0
bb skitos ABCD 14p saram,ரூ.5 ABCD (14p) சரம்,70.0
bb skitos kurkura Rs.5 saram,Rs.5 Skitos குர்குரே சரம் (14p),70.0
close up paste 150g Rs.130,150g Close up Paste ,130.0
close up paste 150g Rs.128,150g Close up Paste ,128.0
close up paste 150g Rs130,150g Close up Paste ,130.0
murukku maavu naga 500g rs.55,500g நாகா முறுக்கு மாவு,55.0
Mr.gold kadala 5ltr cane (W) free,5L Mr.கோல்டு கடலை எண்ணெய் cane (W) தவா,1450.0
vathi nachithira Rs.55,Rs.55 நதிரா  வத்தி,55.0
vathi nakshatra  Rs.55,Rs.55 நட்சத்திர வத்தி,55.0
him almond&rose 75g Rs.38,75g ஹிமாலயா பாதாம் & ரோஸ் சோப் ,38.0
him honey & cream 75g rs.38,75g ஹிமாலயா ஹனி & கிரீம் சோ,38.0
him baby shampoo 100ml Rs.115,100ml ஹிமாலயா பேபி சாம்பு,120.0
amurthanjan Rollon Rs.40,Rs.40 அமுர்தான்ஜன் RollOn,40.0
amurthanjan green Rs.25,Rs.25அமுர்தான்ஜன் green,25.0
maitha anil 500g  Rs.42,500g அணில் மைதா pkt,42.0
goodKnight comfort vathi Rs.144,Rs.144 குட் நைட் கொசுவத்தி,144.0
gopura kungumam manjal pkt rs.70,கோபுரம் மஞ்சள் குங்குமம் pkt (50p),70.0
whisper ultra xl Rs.50,விஸ்பர் Ultra XL ,50.0
chandrika soap 75g Rs.34,75g சந்திரிகா சோப்,35.0
lol lip stick Rs.5 jar,Rs.5 lip stick  jar,150.0
lollipop lip stick Rs.5 jar,Rs.5 Lip Stick  Jar,150.0
kashmiri chilli lg 50g Rs.65,50g LG காஷ்மீரி சில்லி ,65.0
Aachi payasam mix 180g (1+1) rs.129,1+1 ஆச்சி பாயசம் 175g,125.0
z spray 50g Rs.75,50g Z Spray ,75.0
wheel powder 500g Rs.39,500g Wheel Powder ,39.0
samBrani  Rs.4 attai,Rs.4 சாம்ப்ராணி அட்டை,48.0
gopuram kunkumam merun 20g RS.12,20G கோபுரகுங்குமம் மெருன்,12.0
gopuram kungumam sivapu 20g RS.9,20g கோபுரம்  குங்குமம் சிவப்பு,9.0
sivappu sigaram rs.2 saram,Rs.2 சிகரம் சிவப்பு சரம் ,2.0
sivappu sigaram rs.2,Rs.2 சிகரம் சிவப்பு ,2.0
liril soap 100g Rs.38,100g liril soap,38.0
oil idhayam nallannai(50ml),50ml இதயம் (ந.எ) pkt,24.0
Nabati pink Rs.10,Rs.10 நப்பாட்டி pink,10.0
bb ABCD 14p saram,ரூ.5 ABCD (14p) சரம்,70.0
harpic red 250ml,250 ML ஹார்பிக் சிகப்பு,58.0
godrej expert original powder Rs.22,Rs.22 Godrej Expert Original Powder,22.0
oil idhayam mantra (M) 5.ltr can,5.ltrஇதயம்மந்த்ரா கேன்,1123.0
